message,label
"আমি কফি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু গ্রুপ নিয়ে ভাবিনি।",0
"আমি ছবি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু প্রয়োজন নিয়ে ভাবিনি।",0
ব্লাড নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
ভ্রমণের সময় প্রয়োজন হারিয়ে ফেলেছি।,0
রাতের বেলা ইমারজেন্সি ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
সপ্তাহের শেষে দান নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
মেডিকেল কলেজে গ্রুপ নিয়ে একটি সেমিনার হবে।,0
সপ্তাহের শেষে ইমারজেন্সি নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
রাস্তায় আমার ব্লাড পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
ব্লাড নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
ব্লাড নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
রাস্তায় আমার মোবাইল পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
সপ্তাহের শেষে ব্যাগ নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
রাস্তায় আমার রেফারেন্স পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
দোকানে অপারেশন নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
আমার বন্ধুর বাড়িতে ক্যান্সার পাওয়া গেছে।,0
রাস্তায় আমার ক্যান্সার পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
দোকানে সময় নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
ক্যান্সার নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
দান নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
ভ্রমণের সময় হাসপাতাল হারিয়ে ফেলেছি।,0
ক্লাবের মিটিংয়ে স্থান নিয়ে আজকে আলোচনা হলো।,0
বন্ধুর বিয়েতে রোগী নিয়ে অনেক মজা হয়েছে।,0
রাতের বেলা অপারেশন ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
তোমার মোবাইলে প্রয়োজন সংক্রান্ত মেসেজ এসেছে?,0
আমার লাগবে নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
তোমার মোবাইলে সময় সংক্রান্ত মেসেজ এসেছে?,0
আমার রোগী নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
মেডিকেল কলেজে রক্ত নিয়ে একটি সেমিনার হবে।,0
আমার বন্ধুর বাড়িতে দান পাওয়া গেছে।,0
আমার বন্ধুর বাড়িতে মোবাইল পাওয়া গেছে।,0
রাস্তায় আমার রোগী পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
ক্যান্সার নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
তোমার মোবাইলে ঠিকানা সংক্রান্ত মেসেজ এসেছে?,0
পরীক্ষার সময় দান ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
ক্লাসের প্রোজেক্টে রক্ত নিয়ে একটি পেপার লিখতে হবে।,0
দোকানে হাসপাতাল নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
সময় নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
রাতের বেলা রেফারেন্স ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
রাস্তায় আমার রেফারেন্স পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
বন্ধুর বিয়েতে গ্রুপ নিয়ে অনেক মজা হয়েছে।,0
দান নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
রেফারেন্স নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
রাতের বেলা ইমারজেন্সি ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
স্থান নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
বন্ধুর বিয়েতে সময় নিয়ে অনেক মজা হয়েছে।,0
আমার রেফারেন্স নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
ক্লাসের প্রোজেক্টে মোবাইল নিয়ে একটি পেপার লিখতে হবে।,0
কেউ কি অপারেশন নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
সময় নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
আমাদের রুমে ঠিকানা নিয়ে আড্ডা দিচ্ছিলাম।,0
বন্ধুর বিয়েতে মোবাইল নিয়ে অনেক মজা হয়েছে।,0
ব্যাগ নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
বন্ধুর বিয়েতে রক্ত নিয়ে অনেক মজা হয়েছে।,0
ক্লাবের মিটিংয়ে দান নিয়ে আজকে আলোচনা হলো।,0
রাতের বেলা ব্যাগ ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
আমার যোগাযোগ নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
মেডিকেল কলেজে মোবাইল নিয়ে একটি সেমিনার হবে।,0
যোগাযোগ নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
কেউ কি রোগী নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
দোকানে রেফারেন্স নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
ভ্রমণের সময় ক্যান্সার হারিয়ে ফেলেছি।,0
দোকানে মোবাইল নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
প্রয়োজন নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
ক্লাসের প্রোজেক্টে দান নিয়ে একটি পেপার লিখতে হবে।,0
সপ্তাহের শেষে রক্ত নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
কেউ কি মোবাইল নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
তোমার মোবাইলে লাগবে সংক্রান্ত মেসেজ এসেছে?,0
সকালে রেফারেন্স দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
আমার বন্ধুর বাড়িতে লাগবে পাওয়া গেছে।,0
কফি খাওয়ার সময় দান নিয়ে আলোচনা করছিলাম।,0
সপ্তাহের শেষে সময় নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
মেডিকেল কলেজে মোবাইল নিয়ে একটি সেমিনার হবে।,0
মেডিকেল কলেজে রক্ত নিয়ে একটি সেমিনার হবে।,0
স্থান নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
মোবাইল নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
আমাদের রুমে ক্যান্সার নিয়ে আড্ডা দিচ্ছিলাম।,0
যোগাযোগ নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
কেউ কি রেফারেন্স নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
ক্লাবের মিটিংয়ে লাগবে নিয়ে আজকে আলোচনা হলো।,0
কেউ কি অপারেশন নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
সকালে লাগবে দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
রেফারেন্স নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
মেডিকেল কলেজে রোগী নিয়ে একটি সেমিনার হবে।,0
কেউ কি মোবাইল নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
সকালে মোবাইল দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
দান নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
যোগাযোগ নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
তোমার মোবাইলে অপারেশন সংক্রান্ত মেসেজ এসেছে?,0
কফি খাওয়ার সময় ক্যান্সার নিয়ে আলোচনা করছিলাম।,0
দোকানে ঠিকানা নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
রাতের বেলা সময় ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
সকালে মোবাইল দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
রাতের বেলা প্রয়োজন ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
তোমার মোবাইলে ইমারজেন্সি সংক্রান্ত মেসেজ এসেছে?,0
তোমার মোবাইলে ইমারজেন্সি সংক্রান্ত মেসেজ এসেছে?,0
আমার মোবাইল নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
ভ্রমণের সময় রোগী হারিয়ে ফেলেছি।,0
তোমার মোবাইলে দান সংক্রান্ত মেসেজ এসেছে?,0
কফি খাওয়ার সময় রেফারেন্স নিয়ে আলোচনা করছিলাম।,0
ইমারজেন্সি নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
রাস্তায় আমার রোগী পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
রাতের বেলা যোগাযোগ ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
আমার ক্যান্সার নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
ক্লাসের প্রোজেক্টে ঠিকানা নিয়ে একটি পেপার লিখতে হবে।,0
ক্লাবের মিটিংয়ে ব্যাগ নিয়ে আজকে আলোচনা হলো।,0
কফি খাওয়ার সময় ঠিকানা নিয়ে আলোচনা করছিলাম।,0
কফি খাওয়ার সময় মোবাইল নিয়ে আলোচনা করছিলাম।,0
সপ্তাহের শেষে হাসপাতাল নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
ইমারজেন্সি নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
পরীক্ষার সময় ব্যাগ ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
আমার রক্ত নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
দোকানে গ্রুপ নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
ভ্রমণের সময় প্রয়োজন হারিয়ে ফেলেছি।,0
সকালে ঠিকানা দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
সকালে ইমারজেন্সি দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
কেউ কি ইমারজেন্সি নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
রোগী নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
তোমার মোবাইলে মোবাইল সংক্রান্ত মেসেজ এসেছে?,0
ভ্রমণের সময় ব্যাগ হারিয়ে ফেলেছি।,0
বন্ধুর বিয়েতে রোগী নিয়ে অনেক মজা হয়েছে।,0
সময় নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
কফি খাওয়ার সময় যোগাযোগ নিয়ে আলোচনা করছিলাম।,0
কফি খাওয়ার সময় ক্যান্সার নিয়ে আলোচনা করছিলাম।,0
ক্লাবের মিটিংয়ে লাগবে নিয়ে আজকে আলোচনা হলো।,0
বন্ধুর বিয়েতে লাগবে নিয়ে অনেক মজা হয়েছে।,0
ক্যান্সার নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
ক্যান্সার নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
ক্লাসের প্রোজেক্টে হাসপাতাল নিয়ে একটি পেপার লিখতে হবে।,0
কফি খাওয়ার সময় সময় নিয়ে আলোচনা করছিলাম।,0
রাতের বেলা রক্ত ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
রাতের বেলা ব্যাগ ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
রাস্তায় আমার স্থান পড়ে গেছে। খুঁজে পাওয়া যাচ্ছে না।,0
পরীক্ষার সময় হাসপাতাল ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
ক্লাসের প্রোজেক্টে রক্ত নিয়ে একটি পেপার লিখতে হবে।,0
পরীক্ষার সময় গ্রুপ ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
সকালে ব্লাড দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
কফি খাওয়ার সময় স্থান নিয়ে আলোচনা করছিলাম।,0
আমার বন্ধুর বাড়িতে যোগাযোগ পাওয়া গেছে।,0
পরীক্ষার সময় হাসপাতাল ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
মেডিকেল কলেজে গ্রুপ নিয়ে একটি সেমিনার হবে।,0
তোমার মোবাইলে রেফারেন্স সংক্রান্ত মেসেজ এসেছে?,0
কেউ কি রেফারেন্স নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
পরীক্ষার সময় যোগাযোগ ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
গ্রুপ নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
রাতের বেলা রেফারেন্স ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
ক্লাসের প্রোজেক্টে ব্যাগ নিয়ে একটি পেপার লিখতে হবে।,0
পরীক্ষার সময় প্রয়োজন ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
রোগী নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
মেডিকেল কলেজে লাগবে নিয়ে একটি সেমিনার হবে।,0
কফি খাওয়ার সময় লাগবে নিয়ে আলোচনা করছিলাম।,0
কফি খাওয়ার সময় যোগাযোগ নিয়ে আলোচনা করছিলাম।,0
কেউ কি মোবাইল নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
ঠিকানা নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
সপ্তাহের শেষে দান নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
ভ্রমণের সময় স্থান হারিয়ে ফেলেছি।,0
কেউ কি ব্লাড নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
কেউ কি ইমারজেন্সি নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
সপ্তাহের শেষে দান নিয়ে একটি আড্ডা দেওয়ার পরিকল্পনা করছি।,0
ব্যাগ নিয়ে আমাদের পরবর্তী অনুষ্ঠানটি হবে।,0
পরীক্ষার সময় অপারেশন ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
কফি খাওয়ার সময় অপারেশন নিয়ে আলোচনা করছিলাম।,0
ক্লাসের প্রোজেক্টে রক্ত নিয়ে একটি পেপার লিখতে হবে।,0
আমার বন্ধুর বাড়িতে রোগী পাওয়া গেছে।,0
বন্ধুর বিয়েতে ইমারজেন্সি নিয়ে অনেক মজা হয়েছে।,0
যোগাযোগ নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
মেডিকেল কলেজে গ্রুপ নিয়ে একটি সেমিনার হবে।,0
রাতের বেলা অপারেশন ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
সকালে ঠিকানা দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
ক্লাবের মিটিংয়ে যোগাযোগ নিয়ে আজকে আলোচনা হলো।,0
আমার ক্যান্সার নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
আমাদের রুমে ব্লাড নিয়ে আড্ডা দিচ্ছিলাম।,0
সকালে হাসপাতাল দিয়ে শুরু করেছিলাম। বিকালে সবকিছু গুছিয়েছি।,0
ক্লাসের প্রোজেক্টে ক্যান্সার নিয়ে একটি পেপার লিখতে হবে।,0
ক্লাসের প্রোজেক্টে ইমারজেন্সি নিয়ে একটি পেপার লিখতে হবে।,0
কেউ কি ক্যান্সার নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
কফি খাওয়ার সময় স্থান নিয়ে আলোচনা করছিলাম।,0
ক্লাসের প্রোজেক্টে ক্যান্সার নিয়ে একটি পেপার লিখতে হবে।,0
আমাদের রুমে মোবাইল নিয়ে আড্ডা দিচ্ছিলাম।,0
মেডিকেল কলেজে অপারেশন নিয়ে একটি সেমিনার হবে।,0
আমাদের রুমে ক্যান্সার নিয়ে আড্ডা দিচ্ছিলাম।,0
পরীক্ষার সময় ঠিকানা ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
তোমার মোবাইলে ব্যাগ সংক্রান্ত মেসেজ এসেছে?,0
পরীক্ষার সময় স্থান ভুলে গেছি। খুব অসুবিধায় পড়েছি।,0
হাসপাতাল নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
রাতের বেলা প্রয়োজন ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
রাতের বেলা অপারেশন ঘরে ঢুকিয়ে রাখতে ভুলে গেছি।,0
আমার রক্ত নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
আমার বন্ধুর বাড়িতে ক্যান্সার পাওয়া গেছে।,0
ক্লাবের মিটিংয়ে রোগী নিয়ে আজকে আলোচনা হলো।,0
বন্ধুর বিয়েতে রোগী নিয়ে অনেক মজা হয়েছে।,0
মেডিকেল কলেজে ব্লাড নিয়ে একটি সেমিনার হবে।,0
বন্ধুর বিয়েতে সময় নিয়ে অনেক মজা হয়েছে।,0
ক্লাবের মিটিংয়ে প্রয়োজন নিয়ে আজকে আলোচনা হলো।,0
অপারেশন নিয়ে ক্লাসে আজকের লেকচারটি খুব ইন্টারেস্টিং ছিল।,0
দান নিয়ে অনেক চিন্তিত। এই বিষয়টি দ্রুত সমাধান করা দরকার।,0
আমার যোগাযোগ নিয়ে সমস্যা হচ্ছে। আপনি কি একটু সাহায্য করতে পারবেন?,0
আমাদের রুমে যোগাযোগ নিয়ে আড্ডা দিচ্ছিলাম।,0
কেউ কি হাসপাতাল নিয়ে কোন বই পড়েছে? আমাকে সাজেশন দিতে পারবেন?,0
কফি খাওয়ার সময় ইমারজেন্সি নিয়ে আলোচনা করছিলাম।,0
দোকানে ব্লাড নিয়ে ডিসকাউন্ট চলছে। আপনি কি জানতে চেয়েছিলেন?,0
মেডিকেল কলেজে ইমারজেন্সি নিয়ে একটি সেমিনার হবে।,0
